iid;title;year;Adventure;Fantasy;Children;Animation;Comedy;Romance;Drama;Thriller;Action;Crime;Horror;Mystery;Sci-Fi;War;Musical;Documentary;IMAX;Western;Film-Noir;(no genres listed);directors;actors;writers
79879;Piranha;2010;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;Joe Dante;Bradford Dillman,Heather Menzies-Urich,Kevin McCarthy;Richard Robinson,John Sayles
79895;Extraordinary Adventures of Adèle Blanc-Sec;2010;True;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;;
79897;Get Low;2009;False;False;False;False;True;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;Aaron Schneider;Robert Duvall,Bill Murray,Sissy Spacek;Chris Provenzano,C. Gaby Mitchell,Scott Seeke
79946;Joneses;2009;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Greg Mottola;Zach Galifianakis,Isla Fisher,Jon Hamm;Michael LeSieur
80083;Dragon Ball Z: Dead Zone;1989;True;True;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;;
80094;Last Exorcism;2010;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;Daniel Stamm;Patrick Fabian,Ashley Bell,Iris Bahr;Huck Botko,Andrew Gurland
80124;Sisters;2001;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;Jason Moore;Amy Poehler,Tina Fey,Maya Rudolph;Paula Pell
80126;American;2010;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;Sam Mendes;Kevin Spacey,Annette Bening,Thora Birch;Alan Ball
80139;Jackass 2.5;2007;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;Jeff Tremaine;Johnny Knoxville,Bam Margera,Preston Lacy,Dave England;Loomis Fall
80162;Horde;2009;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;Thibaud Clergue,Aurélien Duhayon,Sebastien Iglesias;N/A;N/A
80166;Switch;2010;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Blake Edwards;Ellen Barkin,Jimmy Smits,JoBeth Williams;Blake Edwards
80219;Machete;2010;True;False;False;False;True;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;Ethan Maniquis,Robert Rodriguez;Danny Trejo,Michelle Rodriguez,Robert De Niro;Robert Rodriguez,Álvaro Rodríguez
80241;Going the Distance;2010;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Nanette Burstein;Drew Barrymore,Justin Long,Ron Livingston;Geoff LaTulippe
80363;Resident Evil: Afterlife;2010;False;False;False;False;False;False;False;True;True;False;True;False;True;False;False;False;True;False;False;False;Paul W.S. Anderson;Milla Jovovich,Ali Larter,Wentworth Miller;Paul W.S. Anderson
80454;Princess;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Anders Morgenthaler;Thure Lindhardt,Stine Fischer Christensen,Jens Arentzen;Mette Heeno,Anders Morgenthaler
80463;Social Network;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;David Fincher;Jesse Eisenberg,Andrew Garfield,Justin Timberlake;Aaron Sorkin,Ben Mezrich
80478;Man Vanishes;1967;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;;;
80489;Town;2010;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;Ben Affleck;Ben Affleck,Rebecca Hall,Jon Hamm;Peter Craig,Ben Affleck,Aaron Stockard
80549;Easy A;2010;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Will Gluck;Emma Stone,Amanda Bynes,Penn Badgley;Bert V. Royal
80551;Eat Pray Love;2010;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Ryan Murphy;Julia Roberts,Javier Bardem,Richard Jenkins;Ryan Murphy,Jennifer Salt,Elizabeth Gilbert
80553;Howl;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Paul Hyett;Elliot Cowan,Rosie Day,Calvin A. Dean;Mark Huckerby,Nick Ostler
80572;I'm Still Here;2010;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Casey Affleck;Joaquin Phoenix,Antony Langdon,Carey Perloff;Casey Affleck,Joaquin Phoenix
80584;Patrik Age 1.5;2008;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
80586;Flipped;2010;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Rob Reiner;Madeline Carroll,Callan McAuliffe,Rebecca De Mornay;Rob Reiner,Andrew Scheinman,Wendelin Van Draanen
80590;Wall Street: Money Never Sleeps;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Oliver Stone;Shia LaBeouf,Michael Douglas,Carey Mulligan;Allan Loeb,Stephen Schiff,Stanley Weiser
80615;Legend of the Guardians: The Owls of Ga'Hoole;2010;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;Zack Snyder;Jim Sturgess,Hugo Weaving,David Wenham;John Orloff,Emil Stern,Kathryn Lasky
80693;It's Kind of a Funny Story;2010;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Anna Boden,Ryan Fleck;Keir Gilchrist,Zach Galifianakis,Emma Roberts;Anna Boden,Ryan Fleck,Ned Vizzini
80727;Middle Men;2009;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;George Gallo;Luke Wilson,Giovanni Ribisi,Gabriel Macht;George Gallo,Andy Weiss
80748;Alice in Wonderland;1933;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Tim Burton;Mia Wasikowska,Johnny Depp,Helena Bonham Carter;Linda Woolverton,Lewis Carroll
80831;Let Me In;2010;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;Matt Reeves;Kodi Smit-McPhee,Chloë Grace Moretz,Richard Jenkins;Matt Reeves,John Ajvide Lindqvist
80834;Sintel;2010;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Colin Levy;Halina Reijn,Thom Hoffman;Esther Wouda,Martin Lodewijk,Colin Levy
80839;Secretariat;2010;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Randall Wallace;Diane Lane,John Malkovich,Margo Martindale;Mike Rich,William Nack
80846;Devil;2010;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;John Erick Dowdle;Chris Messina,Caroline Dhavernas,Bokeem Woodbine;Brian Nelson,M. Night Shyamalan
80858;You Again;2010;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Andy Fickman;Kristen Bell,Odette Annable,Sigourney Weaver;Moe Jelline
80860;Life as We Know It;2010;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Greg Berlanti;Katherine Heigl,Josh Duhamel,Josh Lucas;Ian Deitchman,Kristin Rusk Robinson
80862;Catfish;2010;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;Henry Joost,Ariel Schulman;Nev Schulman,Ariel Schulman,Henry Joost;N/A
80864;You Will Meet a Tall Dark Stranger;2010;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Woody Allen;Anthony Hopkins,Naomi Watts,Josh Brolin;Woody Allen
80880;Stone;2010;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;John Curran;Edward Norton,Milla Jovovich,Robert De Niro;Angus MacLachlan
80906;Inside Job;2010;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;Charles Ferguson;Matt Damon,Gylfi Zoega,Andri Snær Magnason;Charles Ferguson,Chad Beck,Adam Bolt
80917;Monsters;2010;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;Gareth Edwards;Scoot McNairy,Whitney Able,Mario Zuniga Benavides;Gareth Edwards
80969;Never Let Me Go;2010;False;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;Mark Romanek;Keira Knightley,Carey Mulligan,Andrew Garfield;Kazuo Ishiguro,Alex Garland
81018;Illusionist;2010;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Neil Burger;Edward Norton,Jessica Biel,Paul Giamatti;Neil Burger,Steven Millhauser
81087;Luck by Chance;2009;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Zoya Akhtar;Farhan Akhtar,Konkona Sen Sharma,Rishi Kapoor;Zoya Akhtar,Javed Akhtar
81132;Rubber;2010;True;False;False;False;True;False;True;True;True;True;True;True;False;False;False;False;False;True;True;False;Quentin Dupieux;Stephen Spinella,Roxane Mesquida,Wings Hauser;Quentin Dupieux
81156;Jackass 3D;2010;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;Jeff Tremaine;Johnny Knoxville,Steve-O,Bam Margera;Jeff Tremaine,Johnny Knoxville,Bam Margera
81158;Restrepo;2010;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;Tim Hetherington,Sebastian Junger;The Men of Battle Company 2nd of the 503rd Infantry Regiment 173rd Airborne Brigade Combat Team,Juan 'Doc Restrepo,Dan Kearney;N/A
81191;Waiting for 'Superman';2010;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;Davis Guggenheim;Charles Adams,Jonathan Alter,Robert Balfanz;Davis Guggenheim,Billy Kimball
81229;Red;2010;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;Robert Schwentke;Bruce Willis,Helen Mirren,Morgan Freeman;Jon Hoeber,Erich Hoeber,Warren Ellis
81257;In a Better World;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
81383;Heartbreaker;2010;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Frank Zuniga;Fernando Allende,Dawn Dunlap,Peter Gonzales Falcon;Vincent Gutierrez
81417;Paranormal Activity 2;2010;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;Tod Williams;Katie Featherston,Micah Sloat,Molly Ephraim;Michael R. Perry,Christopher Landon,Tom Pabst
81456;Heartbeats;2010;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Duane Adler;Krystal Ellsworth,Amitash Pradhan,Daphne Zuniga;Duane Adler
81512;Hereafter;2010;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Clint Eastwood;Matt Damon,Cécile de France,Bryce Dallas Howard;Peter Morgan
81520;Undisputed III: Redemption;2010;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
81535;Saw VII 3D - The Final Chapter;2010;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;;;
81537;Due Date;2010;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Todd Phillips;Robert Downey Jr.,Zach Galifianakis,Michelle Monaghan;Alan R. Cohen,Alan Freedland,Adam Sztykiel
81562;127 Hours;2010;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;Danny Boyle;James Franco,Amber Tamblyn,Kate Mara;Danny Boyle,Simon Beaufoy,Aron Ralston
81564;Megamind;2010;False;False;True;True;True;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;Tom McGrath;Will Ferrell,Jonah Hill,Brad Pitt;Alan Schoolcraft,Brent Simons
81591;Black Swan;2010;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;Darren Aronofsky;Natalie Portman,Mila Kunis,Vincent Cassel;Mark Heyman,Andres Heinz,John J. McLaughlin
81681;I Shot Jesse James;1949;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;True;False;False;Samuel Fuller;Preston Foster,Barbara Britton,John Ireland;Samuel Fuller,Homer Croy,Robert Gardner
81782;Unstoppable;2010;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;Tony Scott;Denzel Washington,Chris Pine,Rosario Dawson;Mark Bomback
81784;Morning Glory;2010;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Roger Michell;Rachel McAdams,Harrison Ford,Diane Keaton;Aline Brosh McKenna
81786;Certified Copy;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Hamideh Razavi;Juliette Binoche;N/A
81788;Next Three Days;2010;False;False;False;False;False;True;True;True;False;True;False;False;False;False;False;False;False;False;False;False;Paul Haggis;Russell Crowe,Elizabeth Banks,Liam Neeson;Paul Haggis,Fred Cavayé,Guillaume Lemans
81791;Somewhere;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Sofia Coppola;Stephen Dorff,Elle Fanning,Chris Pontius;Sofia Coppola
81819;Biutiful;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Alejandro G. Iñárritu;Javier Bardem,Maricel Álvarez,Hanaa Bouchaib;Alejandro G. Iñárritu,Armando Bo,Nicolás Giacobone
81831;First Beautiful Thing;2010;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
81834;Harry Potter and the Deathly Hallows: Part 1;2010;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;David Yates;Daniel Radcliffe,Emma Watson,Rupert Grint;Steve Kloves,J.K. Rowling
81845;King's Speech;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Tom Hooper;Colin Firth,Geoffrey Rush,Helena Bonham Carter;David Seidler
