iid;title;year;Adventure;Fantasy;Children;Animation;Comedy;Romance;Drama;Thriller;Action;Crime;Horror;Mystery;Sci-Fi;War;Musical;Documentary;IMAX;Western;Film-Noir;(no genres listed);directors;actors;writers
2044;The Amazing Spider-Man 2;2010;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;;;
2045;Neighbors;2010;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2046;Lucy;2010;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;Scarlett Johansson,Morgan Freeman;
2047;X-Men: Days of Future Past;2010;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;Ian McKellen,Hugh Jackman;
2048;Godzilla;2010;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;;;
2049;Maleficent;2010;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;;Angelina Jolie;
2050;A Million Ways to Die in the West;2010;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;;Charlize Theron,Liam Neeson;
2051;Edge of Tomorrow;2010;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;;Tom Cruise;
2052;Mission: Impossible - Rogue Nation;2010;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Tom Cruise;
2053;22 Jump Street;2010;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
2054;How to Train Your Dragon 2;2010;True;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Cate Blanchett;
2055;Birdman: Or;2010;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Michael Keaton,Edward Norton;
2056;Boyhood;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Ethan Hawke;
2057;Whiplash;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2058;Gone Girl;2010;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;;Ben Affleck;
2059;Dawn of the Planet of the Apes;2010;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
2060;Guardians of the Galaxy;2010;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;;
2061;Maze Runner;2010;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;;;
2062;American Sniper;2010;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;Clint Eastwood;;
2063;John Wick;2010;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Keanu Reeves;
2064;Fury;2010;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;False;False;False;False;;Brad Pitt;
2065;Nightcrawler;2010;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;;;
2066;Big Hero 6;2010;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2067;Ex Machina;2010;False;False;False;False;False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;;;
2068;The Imitation Game;2010;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;;;
2069;The Hunger Games: Mockingjay - Part 1;2010;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;;;
2070;The Theory of Everything;2010;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2071;Jurassic World;2010;True;False;False;False;False;False;True;True;True;False;False;False;True;False;False;False;False;False;False;False;;;
2072;Horrible Bosses 2;2010;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
2073;The Hobbit: The Battle of the Five Armies;2010;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Peter Jackson;Ian McKellen;Fran Walsh,Philippa Boyens
2074;The Interview;2010;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2075;Kingsman: The Secret Service;2010;True;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;Samuel L. Jackson;
2076;Mad Max: Fury Road;2010;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;;Charlize Theron;
2077;Star Wars: Episode VII - The Force Awakens;2010;True;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;;;
2078;Avengers: Age of Ultron;2010;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;Robert Downey Jr.;Stan Lee
2079;Ant-Man;2010;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;Michael Douglas;
2080;Deadpool;2010;True;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;;
2081;Black Panther;2010;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;;Stan Lee
2082;Avengers: Infinity War - Part I;2010;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;;
2083;Thor: Ragnarok;2010;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;Cate Blanchett;
2084;Guardians of the Galaxy 2;2010;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;;
2085;Captain America: Civil War;2010;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;;Robert Downey Jr.,Scarlett Johansson;
2086;Doctor Strange;2010;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;;
2087;X-Men: Apocalypse;2010;True;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;;
2088;Untitled Spider-Man Reboot;2010;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2089;The Hateful Eight;2010;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;Quentin Tarantino;Samuel L. Jackson,Kurt Russell;Quentin Tarantino
2090;The Martian;2010;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;Ridley Scott;Matt Damon;
2091;Spy;2010;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;Jude Law;
2092;Inside Out;2010;True;True;True;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2093;Fantastic Beasts and Where to Find Them;2010;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2094;Suicide Squad;2010;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;;Will Smith;
2095;Star Trek Beyond;2010;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;;Gene Roddenberry
2096;Minions;2010;True;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Sandra Bullock,Michael Keaton;
2097;Spectre;2010;True;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;Daniel Craig;
2098;Batman v Superman: Dawn of Justice;2010;True;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;Ben Affleck;David S. Goyer
2099;The Jungle Book;2010;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Bill Murray;
2100;The Man from U.N.C.L.E.;2010;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2101;The Revenant;2010;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Leonardo DiCaprio;
2102;Sicario;2010;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;False;;;
2103;The Intern;2010;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Robert De Niro;
2104;Spotlight;2010;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;Michael Keaton;
2105;Wonder Woman;2010;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2106;Big Short;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Christian Bale,Steve Carell;
2107;10 Cloverfield Lane;2010;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;John Goodman;
2108;Zootopia;2010;True;False;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2109;Finding Dory;2010;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2110;The Nice Guys;2010;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;;Russell Crowe;
2111;Now You See Me 2;2010;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Woody Harrelson;
2112;Arrival;2010;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;Forest Whitaker;
2113;Rogue One: A Star Wars Story;2010;True;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;;
